study_hours,phone_hours,days_before_exam,assignment_percentage,attendance_percentage,previous_marks,final_score,risk_category
1.6335682972686532,4.647172582146226,1.250022473028432,64.40163395987892,62.51505951629369,82.6944390541124,49.906545923489816,High Risk
3.8933618396461407,0.8519539539662171,6.541259428696159,44.73523208873741,91.82436402633726,98.08420369717123,74.29860611633697,Low Risk
0.4066102302024386,4.596318504503463,14.729800877911494,97.39438047026319,72.32134384852156,68.12113315897328,52.04532464837316,Moderate Risk
2.0137149706325292,5.334689391313996,19.54319504459988,100.0,82.69196749386224,79.7097226658771,61.47214583557276,Moderate Risk
4.711796157662826,4.871771656552255,15.764090616423259,45.66997579302377,80.41422130129962,61.7074573832924,54.49727890083815,Moderate Risk
5.135096204375545,3.0480608967111213,9.095596406880635,89.86488968279333,47.617290500385764,40.367385579298656,48.36046076887115,High Risk
3.1920466993172236,6.1939361587121535,18.621344744203682,65.69098403687762,92.4682120957872,86.833945908749,53.31971202624594,Moderate Risk
6.003469185231657,5.2221303132292,5.520556590308161,83.01651149092865,68.52264875197172,84.82127697586643,57.84722957691014,Moderate Risk
5.584630188271616,3.905380994362373,17.246755410686198,63.900955428431686,66.16173515824175,48.40855964917253,58.11302744502558,Moderate Risk
2.8421038588580902,3.6134324721127813,10.745728654786902,63.76399546790907,79.5004301559546,75.5581046378687,63.245019852322834,Moderate Risk
3.7723114620668525,5.690225925243516,13.509203222463066,88.18377182141356,82.68839482455539,41.56546613447724,42.10976526216501,High Risk
5.471263833726715,0.4437988834119251,10.871909148799604,81.41645893921688,63.7725924302953,75.55007251302187,76.64876038200802,Low Risk
4.3620027175500145,5.837637515309192,11.970396077140244,71.28371149012766,70.39610678845189,80.51441782446938,53.23363845960472,Moderate Risk
4.937279709360907,2.8546914084555537,21.197678999837034,70.16043595948186,53.64557956802525,51.967003959059035,61.58191424894977,Moderate Risk
3.3475771306159947,2.541889763224538,8.131118833817,88.08345254807698,73.92269497182168,47.55742963307523,55.96076624942437,Moderate Risk
6.258257588289069,3.7290386159821454,17.406715948960674,78.69878515455875,69.74561190848178,65.80531336817019,65.38551824481556,Low Risk
2.270640013533705,5.321945647368515,17.847538385500876,69.05308188176505,99.45967289438052,63.11094163708648,51.06909875952638,Moderate Risk
0.6855114605407953,5.88131310461079,12.338678226259063,72.17803555863715,85.5861817692204,52.358936416237924,40.17946858445025,High Risk
3.5766316346414584,1.5106525827862654,18.75962101072979,80.04676404193314,91.16189927844815,74.13992036129737,74.54041084399871,Low Risk
3.350196208373999,4.379630608840277,8.361501159727853,83.4751792131083,49.12553993055828,44.241988930179815,43.52741527303577,High Risk
4.672218006509896,2.6915600242894,8.68030432977861,59.038944435476296,57.907273649089746,100.0,82.40642328380089,Very Low Risk
4.0128283584033655,0.24807745458906805,6.8682776737490645,52.22119087313453,77.97079234025145,85.64350029609088,83.17493531615546,Very Low Risk
4.958338571533328,1.677762310701811,19.09389168580207,60.344452072297265,82.49691590437826,75.92053677480186,81.28315772151372,Very Low Risk
1.8000085067302491,2.170212378909737,9.003685519692713,95.37289957997088,49.41889713438833,78.65804964394876,66.20706652832637,Low Risk
