study_hours,phone_hours,days_before_exam,assignment_percentage,attendance_percentage,previous_marks,final_score,risk_category
1.4210426659265678,1.6655980016703802,13.169317031062793,55.93070598303108,62.955455089776,78.28958584672063,55.05753069558159,Moderate Risk
0.5608898361731716,4.3373646861947375,11.288748739808172,89.77269033783058,95.6600462956126,39.46909116815893,42.69762502186711,High Risk
3.6072011643967863,4.72930202635673,2.950086355926109,97.31303405953454,67.51071188141931,68.33035101338604,49.952622918916155,High Risk
1.8721420888488038,0.5891450280238133,19.843692117229516,98.02749917945998,74.5501057131265,53.16097200965406,63.472574149949665,Moderate Risk
0.3129955964336646,2.687460385984448,7.934603791344122,73.78967832859115,87.6296082105666,49.47817698151812,42.87399594985756,High Risk
3.4318858613437206,2.571796204523575,14.913450676940112,89.13366134997997,68.38561070402729,54.987938569960235,69.06337771750715,Low Risk
4.932266885951257,3.3476529925221366,22.939759373406005,67.64398389105273,86.29425164527268,67.08215783795167,73.52787944918727,Low Risk
4.755713983009068,3.4381341879045006,21.297056146999452,57.58307029164665,67.12168214881531,90.56639906556316,72.14469650231312,Low Risk
3.4466467529306044,6.459538928995192,21.323429907219293,44.76330189570665,75.64320860795485,57.377788405039766,45.219446103278464,High Risk
4.359783988548451,1.5262870224071783,8.116596251465968,43.866661638034344,63.74417157899127,52.32899878750334,54.32630241109217,Moderate Risk
1.8594393916892689,1.7085349871110327,17.224923550073104,87.02306069548102,64.63800095180801,76.21298384267207,65.87384998610784,Low Risk
2.3617002137310608,2.58011452374733,16.2271220938421,98.00792978383316,59.61530980386392,64.69126831570249,56.30373764206496,Moderate Risk
5.302454378648206,1.4148945608305454,9.816804853825108,58.58876385499363,91.59942279077492,65.48663202621015,76.00333835289611,Low Risk
3.242702125253362,4.288662023551825,6.368641173857094,88.21909282864847,85.00870392811315,48.35722070633584,53.704887449959934,Moderate Risk
4.12478512337908,1.2470322290081128,20.232318360564385,86.61011237739382,100.0,43.00623476807988,65.28785206678646,Low Risk
3.700634339770086,3.456150540361803,16.292856341872174,64.16055902108491,68.91338063903483,86.27668254109051,66.38526615545102,Low Risk
3.9959558075762622,5.402214575322027,15.902000938411806,68.48127713527447,58.9131396935928,92.31759010888804,59.16767728823428,Moderate Risk
3.406162419325803,4.972040134168555,16.88276806522898,94.9293886089124,70.35927237097094,28.9431706600068,37.25883642850275,Very High Risk
4.300930127170078,1.8367681626666157,6.830047969288928,73.32593486982435,87.47088899012874,74.4728305621766,71.80025267929143,Low Risk
4.051363728065117,3.79160303682075,16.08466167626038,61.89782646412293,52.691390824567904,58.53022274505302,54.7091574385433,Moderate Risk
5.85982143666533,2.5694909820926157,6.642416780400084,100.0,82.41326495210481,86.48870383986139,79.41084442835891,Low Risk
5.101190223723622,2.9006818947721897,10.590006585927323,52.00798171239312,86.96590202476273,78.16181189993534,70.20268571470004,Low Risk
6.502608608149347,5.045947349625887,13.846820327215625,84.1885757523241,62.989357245025516,88.18630566560032,66.78093081582368,Low Risk
3.2926725944729647,2.5953383943834565,7.09482245751343,78.82281901654817,80.91793048925899,34.23892721862651,48.94313118750283,High Risk
