study_hours,phone_hours,days_before_exam,assignment_percentage,attendance_percentage,previous_marks,final_score,risk_category
5.446252624555679,4.16113776710561,10.50705527221514,29.134159963781045,76.82081295329435,54.92989179258706,51.28296729337052,Moderate Risk
4.718385937883818,4.97765467845901,23.669855984632218,97.47375383353099,100.0,66.22531372267835,62.446357271578236,Moderate Risk
3.8032764148103633,3.1811802398703164,20.405774338371067,98.83055950917597,72.881400232388,72.70096040076623,67.99554468635021,Low Risk
2.5034889661514876,2.9232517330457055,8.714508787363332,72.27046707597663,70.19223506913228,61.709115025435,57.91627004005823,Moderate Risk
0.6038639767858691,7.260444398181409,14.634711190158935,99.38338847231276,100.0,78.00010859531689,44.74148808638426,High Risk
2.4711689474824796,4.686510087694911,4.853449126784314,56.235167174713254,70.83846256248138,75.56002663635375,49.839691658171404,High Risk
3.6589354272338888,3.9996098922298255,6.958978869005828,64.79163655310803,71.20556530696703,43.03917403104114,47.49887550686928,High Risk
2.496795717470222,4.177737364792753,3.1397056912616286,65.50010219232882,73.78160869625663,85.55024203123196,59.36179827532849,Moderate Risk
5.524298038815072,3.3530412119231774,1.0,86.52445270597397,64.59306980803993,36.733565688999924,51.59049443520184,Moderate Risk
4.446066423860111,6.914169525779023,5.327358491663464,75.19886951025019,71.95752702737545,74.12249041517926,45.69482388404224,High Risk
3.7701745677784357,3.7645406081056745,1.7686427368451891,52.61695493128524,78.78282365641833,71.08761242718738,59.46605432621861,Moderate Risk
1.5248883153961583,5.933331668898903,29.04878430470345,89.70349971457719,71.19039012511631,57.71533170204821,47.860848143202205,High Risk
2.5286844889388895,0.5655139120063186,15.301944280260345,85.28587056777774,68.01598621353322,59.54430614195243,66.21725508599434,Low Risk
3.456585495591029,7.254544125959443,26.036872207065585,70.90525008712106,70.37682088145505,63.7159779231526,38.756780274136844,Very High Risk
2.284018740929617,4.511645995702128,8.46262909564609,73.86060349548752,77.98516201699636,73.74595969178422,55.3716845072392,Moderate Risk
3.4913521139725927,6.608409454189042,11.805740492445612,56.83715965779932,73.93243588951913,54.42188739186257,42.37296528944933,High Risk
1.3708866157615427,4.4770509104230385,20.459595863163017,63.0850538061306,65.72045775319194,83.25546134010183,56.62478569808751,Moderate Risk
3.8417084652180047,5.034167446547157,17.69069828542745,81.01930940013645,92.2453207658422,100.0,66.22807628687875,Low Risk
3.9198082865201185,4.485964537793955,1.0,69.64518777151243,76.79132294374168,55.34953808353073,48.7397497803858,High Risk
4.119971797209568,2.4868336483137368,1.0,64.07805613840395,100.0,68.0818466587346,65.29588895286184,Low Risk
3.352282897270546,2.5970343050460727,16.746784087564436,58.52314579602193,100.0,67.51004013949364,68.92037162456806,Low Risk
2.6252069947117196,1.7321010518710982,9.729750571695176,52.87335719725149,57.11312970408304,72.3800716657694,58.04131143865274,Moderate Risk
1.2064884187409188,0.8402626684170182,3.854790209650435,85.57257877635507,78.18763568070295,80.1524847674661,65.18388867908693,Low Risk
6.533241190829977,3.3967619734011194,5.114682368354112,73.02338430928565,63.33943876205802,76.70780089427427,65.8249289189988,Low Risk
2.3446243347930884,4.233688228762169,14.970619577448819,95.74305076836045,80.25442269147936,80.0279364482846,64.94755314810895,Moderate Risk
2.020047101192972,4.061645965294288,5.230925266565641,48.06169992606665,61.635108743146866,51.718425227660106,43.85296781886522,High Risk
5.749683554432546,4.143386538231372,14.184097502993954,43.57817899740423,77.86777406113622,61.27109159882985,55.06266577841365,Moderate Risk
2.167738860442172,5.490856233887459,3.412509973663319,100.0,93.76776637284811,57.8566779845565,50.362131647117074,Moderate Risk
3.1215989067804646,2.6990067455701876,12.54808253196859,71.05102979247907,100.0,57.26589153589764,64.75413623017965,Moderate Risk
5.013306562333042,5.254046602003414,24.177025923432247,62.12089352853336,88.07095418858731,66.64068775665082,50.28712241192462,Moderate Risk
2.7470523129805473,5.585462683257108,20.858710968969763,100.0,63.94454269677176,67.66761252077518,52.152586697843624,Moderate Risk
2.0796938937073826,4.162518157441505,12.065603642582579,67.21098734278698,56.07406456285322,43.089388051584095,41.795315883157805,High Risk
2.478538523584716,3.01643831769997,5.319644552007215,73.05525044424934,98.12144377164493,70.67621580865585,60.25009493534658,Moderate Risk
2.720950688609569,3.7452903407322915,13.316229224795723,61.684813812766826,87.77409005714752,60.62577821147128,60.00507553262469,Moderate Risk
3.879169832405773,4.858661975184793,12.361561707929216,63.57574221865538,67.05787578921186,31.190453540620084,41.75813715658404,High Risk
3.8276392048617347,6.175511989635062,11.649306909009853,74.01768728689642,79.1308958250013,65.32735258105686,52.251941802081,Moderate Risk
0.6224433839588652,7.580261573708145,7.354003265786826,68.51538302493108,100.0,64.4450551689962,31.689985243257404,Very High Risk
3.264577416248798,3.624377101989406,3.716702397070348,44.53275367512697,82.38444624496744,73.26289128480461,65.37951798068501,Low Risk
2.339458782516407,3.336254450144736,2.2693077484806707,88.31402848133206,70.90229287214254,72.11798155885057,49.89119528320245,High Risk
4.010661789562809,3.63845817455302,1.0,81.09152437681443,74.15027259631164,76.62747922727868,59.73183862509433,Moderate Risk
2.9695247869864416,2.6896732476338503,9.261294289768227,71.98074288927005,95.06793963433408,54.32619895862838,55.512880902294185,Moderate Risk
3.5206685614157385,5.162086162750864,1.0,78.97013238265933,84.96062128752556,55.25008955087401,44.70925280094296,High Risk
3.3644395774406224,4.652832451836471,11.368418428561352,98.93353685093126,77.70746504560279,81.88447626986233,61.87424094512049,Moderate Risk
3.8834417278602946,2.325096974844217,17.330902127323768,100.0,85.00155651243077,51.828506930774424,65.8842225327576,Low Risk
0.7567096514038001,3.866845352513712,12.724413557482622,61.597640865737134,76.03758997184404,55.20561824151679,44.045933821157895,High Risk
3.287131336393604,1.5155946912897615,7.032097416995315,82.88522411718004,76.77882023537249,67.68467965871493,63.26039163209168,Moderate Risk
3.9698058657236137,5.5961667955049705,11.379981674565611,38.942641262742335,91.40425217572876,66.82383292432738,53.24265123548554,Moderate Risk
2.3715737728445507,2.722751232891059,13.17110085580451,62.43787189498309,92.4295021226482,67.27692991088456,66.5462699949299,Low Risk
4.760121901417087,2.5236579583361736,16.382175320172404,78.09830329369733,72.11895992666597,100.0,82.27747042769613,Very Low Risk
0.946297210600012,2.84222740570931,14.909425809676227,49.904321170155534,87.33532789491542,56.51717043569806,55.447227606584846,Moderate Risk
0.8962827506533451,5.047314854615809,14.742666081119292,84.08620547042753,82.14398853783072,100.0,63.35555616971177,Moderate Risk
3.0967022891571707,2.214055721259271,1.4920812813739595,90.6160709359393,80.26879199709559,64.21797081461061,65.93998860629968,Low Risk
5.375347855272975,5.36589773909787,15.674677379466836,71.29312668715846,64.58222683822802,44.31738812987498,42.55377559831328,High Risk
4.364661244835936,4.065146223765355,18.752036611519976,38.356364255581525,82.19922253604166,43.73036855389844,49.089220597194384,High Risk
