study_hours,phone_hours,days_before_exam,assignment_percentage,attendance_percentage,previous_marks,final_score,risk_category
0.8773044278718305,6.34671279611294,12.330982784900662,70.95987668596702,59.174359279419576,78.95761001747474,39.471050452816506,Very High Risk
3.6328518114982753,2.3169656018722558,1.0,67.5114927774603,71.21914334071205,74.91871852737759,66.67052413903552,Low Risk
2.7000461568858736,3.5657448874627398,24.251162374885688,54.93008055208103,78.57485193590799,59.423856095885014,50.8357594538183,Moderate Risk
2.8569299230630354,2.579868093315916,1.0,84.24288889596622,63.96430247198866,62.96941846692596,62.64778314703181,Moderate Risk
2.897355055948393,2.0947655949790045,17.418466765955785,96.1886753861576,65.95499668109929,50.35448249161468,55.59430284375928,Moderate Risk
2.9384601099560146,3.1807628316571415,5.624209336631087,80.73543548091456,74.62880735860692,69.90938629113246,61.15258000104032,Moderate Risk
5.150365488207072,4.820610906742536,2.575966042129412,100.0,65.16113519398093,55.95722105816557,54.60019440843075,Moderate Risk
0.8626546569739619,4.0740780389556015,30.0,58.35422165294259,82.0770106791452,87.76672706559879,61.793015576636876,Moderate Risk
2.3709890527297244,2.8029283891494114,4.365721021702738,100.0,86.00104278976373,80.24516386503039,62.886882312538354,Moderate Risk
1.3848893321930285,3.334361561514115,15.78767618283378,61.60297069427051,51.456450529909866,68.24929565106484,58.643731951413734,Moderate Risk
2.8221613231248526,3.387694879763113,6.520615122075192,46.247691042696815,67.97672774925746,69.990491698288,57.327300947636836,Moderate Risk
5.297462428120319,3.2902893801904805,16.61398243008497,55.644874250046385,69.15839575457557,45.397296663951494,58.5011987413085,Moderate Risk
4.744930173395186,2.0983092267811365,12.830614071589798,97.96370750043245,71.32546122134092,70.71398277435765,74.59932527978535,Low Risk
2.5647815052496905,2.589014984427636,1.0,58.32489079187421,74.93956454686659,67.30885570525719,55.7410522400895,Moderate Risk
2.5591639796236545,1.6727756072719078,22.590511414207143,87.74909239927042,88.56826587161655,74.22101461129257,74.09479867112991,Low Risk
2.4024929232707333,4.111613506976299,13.113077820719663,87.91430285046778,75.20307629293087,61.79249216371396,59.54286420817646,Moderate Risk
4.433266572729224,8.234810054108433,20.70328899848289,100.0,84.82991535663673,41.84354146522304,30.643318883805804,Very High Risk
3.8340185701647487,2.9477296759000984,8.216207990813272,90.05196672954452,66.18063678449347,84.86469928863679,71.7977372805978,Low Risk
4.602702545112436,3.9150499443187576,7.8357886812505315,62.48044902226911,76.18023245767645,52.007222945853115,56.13184544381598,Moderate Risk
1.9406381433827855,1.4904965873240892,1.3454800443082675,85.64309250718132,49.381543184841554,89.88114834377053,66.80368447128802,Low Risk
3.442607742808577,4.649008964577751,2.928275192218731,48.101932459469765,93.63019448612813,64.17855969875828,47.206819838187286,High Risk
2.710822599863788,0.7719000044906745,15.173295707807316,74.55744160899472,69.09062980259084,100.0,82.74793612123715,Very Low Risk
2.7899361287499778,4.1706005579223016,14.763622999830053,42.12178024077995,94.40408684347602,50.63950484212734,51.46147073412786,Moderate Risk
5.499992184259966,2.8911432605809844,13.566398142732604,79.41719710651282,73.34205805321444,33.07316283070703,54.22970602005328,Moderate Risk
0.3397958847162901,2.860556169211279,3.004757853219237,61.288738784120035,83.8237614393848,92.53938335756271,59.04036410896239,Moderate Risk
1.7438968143921807,6.569126983645607,2.745476071385628,75.01011180052184,74.91182027336086,60.298172818137836,34.0638795146177,Very High Risk
1.8345989241184621,2.2935534490751186,1.4941453179196973,80.4977914211306,92.96487627462021,73.75403603894657,61.45716335688873,Moderate Risk
3.9477753388838264,3.134759407119066,15.707754188461504,81.09697675486535,86.86187734018053,67.25986528633213,70.65963625947347,Low Risk
2.5036384676065486,1.3968436962664508,7.2287778999452925,87.8028733753077,73.912872189726,50.86670444451663,64.39368306723604,Moderate Risk
4.952397402245672,5.152549632472116,6.629403852475684,68.61132295946867,81.50351744857166,68.62919650618478,51.83362447476874,Moderate Risk
3.5854702573961004,4.081587603890582,14.709170755612089,71.78036603660973,81.15750342750407,76.94377665250286,65.77653599325583,Low Risk
3.619668622044036,3.068185502649848,16.348061481986875,53.30541104351849,72.54946750269326,71.34131842580973,66.83526526929928,Low Risk
3.0425919105812045,3.2559271078453116,7.057611842680476,72.22567094949662,94.5352171062518,54.79935258851303,55.09067588113687,Moderate Risk
4.217469651975142,1.8846337168017817,18.67904720298718,94.42224463850943,74.07741586492048,37.841183751496686,66.61850062394828,Low Risk
0.9734579605341502,4.482310638329263,30.0,76.12405695518382,89.37906340605821,64.68728145043914,46.76656072547136,High Risk
3.920963868443639,5.085492377985152,29.714897611425716,93.28511501292519,80.14518202997016,51.763357639164525,49.24934203799745,High Risk
4.742378335496254,7.117040921924878,14.267927264778569,84.51155720730684,83.86708063801322,40.95128661340178,36.23712903626729,Very High Risk
5.030079917821346,6.233208511564838,11.749361981857419,86.01014331173597,71.54565485787846,28.669913211711787,31.991537423268774,Very High Risk
6.875328342235237,5.692178131759429,20.2179816079152,73.36798722393074,69.199394942325,61.931231180746934,50.71042703160039,Moderate Risk
3.5448422896223244,1.478040312522738,10.409223748144429,79.37114938718648,73.12514505222683,83.20464547902974,69.5231795322897,Low Risk
3.0845436957957633,3.69879160517268,4.761913137485593,96.33219559526799,60.77857479436143,41.44315084328697,45.07730436339793,High Risk
3.762791900381206,4.919879272308433,19.20936503855056,64.16844530589415,79.42390947276908,42.61230337926728,41.431666009631925,High Risk
4.177674934593998,0.11205166343138773,13.614471259919162,48.54989690435783,87.48400170251725,40.03499351536642,64.54768135104104,Moderate Risk
2.925295969272708,1.8574300807171407,12.524838913036909,98.67135092722846,63.5584086903871,56.49131352985113,67.06067904191026,Low Risk
4.700697686397392,3.0476041893341526,20.22317944437156,90.72654738856929,93.9111072962657,52.05358511944576,72.52368196443473,Low Risk
5.401862173118437,4.877004203176319,7.880921332211015,66.08558556092478,71.62226060101845,80.95191427291722,61.53758695484449,Moderate Risk
4.686116599529013,4.291729174329548,4.193828035972223,91.35145060868454,76.0083377887372,59.24215763271235,56.51872857379642,Moderate Risk
3.6127637643908823,3.839516518389565,11.26973954543752,87.48150874934743,64.38060715595054,77.06580468515759,66.37649841348203,Low Risk
2.63947470772016,3.7437584377123145,1.1164854741111956,88.1940997895042,85.39437795685686,57.279428692780044,52.965207276924716,Moderate Risk
4.163952987512172,5.811747597713054,20.206626287288064,72.40206808202609,76.73975391629266,97.47269660633114,65.21411170528309,Low Risk
3.3994397513835652,4.880508618078977,21.289769993393353,65.60261731124986,86.45997739206898,66.794215700915,46.06800990358647,High Risk
4.529602093509368,3.1683945826309197,15.80110537083069,82.49005335120478,81.9821667294975,51.997755661908016,54.37551899448283,Moderate Risk
4.061777049703693,0.0,22.108093471078167,74.23258490570304,75.38806083595362,62.990791030566534,78.96598262325536,Low Risk
3.0552108773947304,3.0594343867851888,14.833634304653591,48.50922101281793,61.14839087436438,67.50823437805636,61.71513353432717,Moderate Risk
2.243691980910492,0.7244172053810303,6.296493294810549,97.788118718076,72.06890946437174,62.93647182339168,66.32084020405716,Low Risk
3.492048534340863,4.337750957512925,2.815590581757217,68.11128162715966,95.59654684358611,41.72642887084079,45.88644912313218,High Risk
4.403348452375034,6.881921140177692,3.369914226031085,91.52319646447658,84.3278447945369,72.52329895974304,44.148286417975854,High Risk
2.3114297307650102,0.599537290790467,22.11380361604403,94.35487393690894,94.24360319693739,43.19482585237735,56.80532733006789,Moderate Risk
3.5085898574661263,3.2455806565043464,5.726207440281497,70.738002800267,66.2929716580952,64.56104851169034,55.354180604197296,Moderate Risk
5.298984168096176,2.237715945194551,13.043156444561966,94.362495655344,100.0,78.08501647235161,81.87999516168325,Very Low Risk
2.804913398415807,5.817831467109704,22.064741045980703,92.91784563703929,92.02886497878552,46.43297573608369,51.43698040106708,Moderate Risk
1.6678518862160896,3.1898945006845243,19.461139980622047,54.428526771387396,80.17003882923842,44.86807470664018,40.75752785922817,High Risk
0.25,3.3474507103561786,5.219170283216005,57.61652460627457,81.03522968769707,60.65539717963728,38.40219115430277,Very High Risk
0.7896608755393193,1.482092174104956,15.819677769094667,62.0591313602832,90.2674893674518,53.56060158106043,55.73396300232546,Moderate Risk
4.426699774287126,5.918715449549548,10.283469513116716,95.36929534053272,95.23857774811015,66.65708872514588,49.34159355530885,High Risk
3.753946179429408,4.275718807788834,1.0,76.54229412393482,91.61752284087414,59.755962185589,50.93116363833073,Moderate Risk
